COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
8514-15															h aːi ¹	
9669-15															l j a k ¹	
8531-15															p aːi ¹	
7954-15															ʔ u k ¹	
9968-15															s aː m ¹	
8040-15															t a ¹	
9304-15															ts i ¹	
8345-15															t o k ¹	
8765-15															ȶ Ø o k ¹	
8849-15															s e ŋ ¹	
9286-15															k w aː ŋ ¹	
9581-15															n u n ¹	
9267-15															l w a ¹	
8497-15															ts ə n ¹	
7602-15															ʔ aː p ¹	
8431-15															v j ə n ¹	
10036-15															s u k ¹	
10019-15															l a k ¹	
9216-15															n e ¹	
8074-15															q a t ¹	
9511-15															p a n ¹	
8243-15															ʔ j a m ¹	
9250-15															t j e m ¹	
7568-15															s aːi ¹	
8832-15															k u ¹	
8057-15															ˀȵ e ¹	
7716-15															h u p ¹	
9899-15															ts i ¹	
7585-15															kʰ au ¹	
8582-15															m j a ¹	
9097-15															l a m ¹	
10125-15															v a ¹	
9460-15															l aːi ¹	
9649-15															n̥ u t ¹	
9870-15															ŋ a p ¹	
8680-15															ŋ a m ¹	
7699-15															ȶ i t ¹	
9001-15															ŋ w a t ¹	
9494-15															t i p ¹	
7666-15															ɕ ə n ¹	
9598-15															t a k ¹	
8023-15															q u m ¹	
9053-15															Ø u t ¹	
10091-15															s e k ¹	
10002-15															n̥ j aːu ¹	
7765-15															t aːu ¹	
8800-15															m e ¹	
9934-15															k a ¹	
9985-15															ʔ aːu ¹	
7850-15															t aː p ¹	
7816-15															ʔ a m ¹	
8663-15															ʔ u m ¹	
8697-15															ȶ i t ¹	
9615-15															j Ø n ¹	
8362-15															t ə t ¹	
8091-15															t ai ¹	
8748-15															h a ¹	
22-15															Ø aːu ¹	
11084-15															s aːu ¹	
7365-15															n aːi ¹	
4201-15															s i ¹	
5841-15															f a ¹	
4640-15															t a ¹	
662-15															l ə n ¹	
384-15															ȵ aːu ¹	
5151-15															m e ¹	
1399-15															t o ¹	
5259-15															ʔ j ə t ¹	
10353-15															Ø a ¹	
10370-15															ȵ i ¹	
7401-15															h aː m ¹	
2958-15															ɕ i ¹	
2770-15															ŋ o ¹	
6434-15															l j o k ¹	
6192-15															ɕ ə t ¹	
2231-15															p aː t ¹	
5116-15															ȶ u ¹	
7297-15															s u p ¹	
3731-15															p e k ¹	
748-15															ˀn a m ¹	
2180-15															h a m ¹	
4107-15															ˀȵ a m ¹	
2688-15															k o n ¹	
616-15															k Ø ŋ ¹	
1898-15															ˀd a k ¹	
203-15															m ai ¹	
897-15															m̥ j a ¹	
10189-15															ɕ e n ¹	
1592-15															s o k ¹	
6088-15															t j a ŋ ¹	
2975-15															ⁿd aː ŋ ¹	
6714-15															h u m ¹	
731-15															q a m ¹	
2722-15															j u ¹	
5637-15															aː t ¹	
765-15															j i k ¹	
1695-15															kʰ i m ¹	
2112-15															s j u ¹	
6634-15															m a ¹	
7331-15															ˀn a ¹	
7348-15															m̥ aː ŋ ¹	
6527-15															t i ¹	
3568-15															ts a n ¹	
4378-15															ˀɣ aːi ¹	
6292-15															ⁿd j ə n ¹	
3585-15															v aː ŋ ¹	
4428-15															ⁿd a m ¹	
7046-15															ɕ a ŋ ¹	
1915-15															ʔ j a m ¹	
4518-15															k u ŋ ¹	
2516-15															s j aːu ¹	
4480-15															v aː n ¹	
2499-15															m̥ j aː k ¹	
5584-15															h o ¹	
2429-15															h Ø ¹	
5224-15															q aːu ¹	
3464-15															kʰ a k ¹	
10142-15															t o ŋ ¹	
7159-15															v a n ¹	
6599-15															ˀn ui ¹	
10207-15															m u ¹	
6837-15															s ə n ¹	
2654-15															v i ¹	
367-15															v u k ¹	
5858-15															ˀn j a ¹	
451-15															f a n ¹	
5944-15															h aː ŋ ¹	
512-15															l j aː k ¹	
7138-15															ʔ ui ¹	
4845-15															j a ¹	
4915-15															q aː t ¹	
10570-15															k ui ¹	
5300-15															m̥ j aː n ¹	
5418-15															ȶ i ¹	
1748-15															f i k ¹	
3532-15															t u ¹	
310-15															t e ¹	
5368-15															f aː n ¹	
4321-15															t a p ¹	
5065-15															kʰ e ¹	
5961-15															l aː k ¹	
1450-15															t a ¹	
10430-15															s ə ¹	
6210-15															t au ¹	
5468-15															Ø ə n ¹	
6685-15															h aːu ¹	
89-15															k a ¹	
153-15															s ui ¹	
120-15															m j u ¹	
50-15															ʔ j aːi ¹	
4947-15															ˀd aː n ¹	
8866-15															l j aː k ¹	
9165-15															ˀd aː k ¹	
7919-15															t a ŋ ¹	
9765-15															s Ø o t ¹	
7520-15															ˀɣ aːu ¹	
8883-15															p o ¹	
8565-15															h u ŋ ¹	
8646-15															ts j a m ¹	
9686-15															t j ə t ¹	
10108-15															m̥ j ə t ¹	
10073-15															t a m ¹	
1536-15															l j u ¹	
9131-15															h aː k ¹	
9721-15															t ai ¹	
8124-15															n̥ j aː m ¹	
8448-15															l aː m ¹	
8714-15															ȶ i t ¹	
5317-15															ˀn u k ¹	
1138-15															ts j e n ¹	
1502-15															ˀȵ i t ¹	
3109-15															ˀd j a m ¹	
3334-15															n̥ a ¹	
3840-15															ŋ aː n ¹	
3748-15															ʔ j aː k ¹	
3015-15															t i k ¹	
7262-15															a n ¹	
10635-15															ˀɣ a k ¹	
697-15															l aːu ¹	
5031-15															n̥ j ai ¹	
1553-15															q o m ¹	
186-15															t j a ŋ ¹	
5185-15															ˀn a m ¹	
1484-15															f a ¹	
1933-15															ȵ i ¹	
2939-15															ˀd o ŋ ¹	
1000-15															p u p ¹	
2551-15															k a ŋ ¹	
1646-15															Ø ui ¹	
565-15															t o ¹	
3159-15															j f a ¹	
5876-15															kʰ ui ¹	
1299-15															s i m ¹	
4862-15															p aː k ¹	
1180-15															t e ¹	
4008-15															q u j ¹	
6774-15															l aːi ¹	
3875-15															h aːi ¹	
6036-15															ˀd w a ¹	
6398-15															l j e m ¹	
7063-15															m̥ i n ¹	
492-15															t j e m ¹	
1627-15															kʰ u ŋ ¹	
5927-15															h u m ¹	
3951-15															m ai ¹	
3049-15															m aː ŋ ¹	
6684-15															l aː k ¹	
1850-15															l aː k ¹	
3262-15															l aː k ¹	
8260-15															ts j e j ¹	
7551-15															tʰ au ¹	
9564-15															h ui ¹	
9443-15															tʰ aːu ¹	
9545-15															ɕ i p ¹	
7650-15															ȶ e t ¹	
7833-15															tʰ j a k ¹	
9148-15															ʔ j au ¹	
9036-15															ȶ a ¹	
8904-15															m a ŋ ¹	
7683-15															ts a m ¹	
8227-15															s a ¹	
8616-15															ˀn a ŋ ¹	
11112-15															ȵ a ¹	
11163-15															m a n ¹	
11130-15															m a n ¹	
7315-15															ts a ¹	
10652-15															n i ¹	
10653-15															m aː ŋ ¹	
5241-15															t i ¹	
3398-15															ȶ o t ¹	
2357-15															f i ŋ ¹	
3696-15															ⁿd u ¹	
1610-15															ɣ aː ŋ ¹	
10716-15															p aː k ¹	
5722-15															h aː n ¹	
3317-15															ɕ u ¹	
4142-15															h ə t ¹	
5705-15															ˀd j u p ¹	
5980-15															q u ¹	
6242-15															ˀd j ai ¹	
3194-15															ˀd aːi ¹	
4411-15															ts u p ¹	
7419-15															ˀȵ a ¹	
6070-15															ⁿd e ¹	
6139-15															v a n ¹	
6158-15															ˀd j a ¹	
10295-15															ȵ Ø aː ŋ ¹	
6882-16																z ə t ¹
6485-16																ˀb ə n ¹
4690-16																m o n ¹
5671-16																f ə n ¹
4272-16																l aː p ¹
10935-16																ˀb e ¹
4760-16																n j aː n ¹
1881-16																v a n ¹
4777-16																ɕ ə t ¹
10969-16																v a n ¹
10970-16																ˀȵ u ¹
10206-16																v a n ¹
6565-16																k w a n ¹
1281-16																ʔ j e n ¹
10569-16																n a m ¹
6899-16																n̥ j u ŋ ¹
7081-16																k ui ¹
4090-16																ⁿd a m ¹
2197-16																h u m ¹
3352-16																t i ¹
3892-16																ɕ ə t ¹
1071-16																q aː m ¹
10313-16																m ai ¹
2671-16																ⁿd j ə t ¹
5502-16																f aː k ¹
7382-16																ⁿd u n ¹
932-16																ts i ŋ ¹
533-16																m ai ¹
4159-16																v a ¹
2804-16																n u k ¹
5451-16																ɣ ai ¹
5773-16																ʔ au ¹
6933-16																ʔ au ¹
4657-16																ʔ au ¹
4658-16																f j aː ŋ ¹
6966-16																ɕ i ¹
5351-16																ˀɣ a ¹
4073-16																ⁿd aːi ¹
2163-16																m j aː ŋ ¹
1121-16																f a ¹
5790-16																v aː ŋ ¹
10413-16																ˀm a ¹
6731-16																ˀm a ¹
1645-16																ˀm a ¹
4914-16																ˀm a ¹
6175-16																ŋ a ¹
3092-16																s i ŋ ¹
1247-16																l j aː n ¹
5620-16																ɕ j eu ¹
4897-16																ʁ a ¹
4811-16																n̥ aː ŋ ¹
1213-16																q aːi ¹
11019-16																ʁ aː ŋ ¹
11020-16																q aːi ¹
2129-16																ʔ e p ¹
3211-16																ŋ aː n ¹
714-16																n o k ¹
1729-16																q a ¹
3679-16																m a ¹
1054-16																m eu ¹
7448-16																m u m ¹
582-16																ˀm i ¹
4743-16																m o n ¹
5419-16																l j ə n ¹
5601-16																ˀb i n ¹
2705-16																m o m ¹
6381-16																ˀȵ o ŋ ¹
1017-16																ˀb a ¹
645-16																l u k ¹
273-16																m ə t ¹
4338-16																ⁿd j a k ¹
2533-16																k i ¹
1089-16																kʰ u p ¹
843-16																n a n ¹
2787-16																m̥ a t ¹
4462-16																ˀn u n ¹
10918-16																h a n ¹
6582-16																h ui ¹
2070-16																k a ¹
3075-16																ˀȵ aː k ¹
10848-16																v a ¹
2480-16																ts ə n ¹
2214-16																k ai ¹
7225-16																h ə t ¹
3515-16																p j a m ¹
2588-16																ts ə n ¹
2908-16																p j aː k ¹
2393-16																ˀn a ¹
1156-16																ŋ ai ¹
2374-16																ⁿd a ¹
2146-16																a ¹
5133-16																ˀn a ŋ ¹
4981-16																m u k ¹
10239-16																m a ¹
599-16																n j u t ¹
5048-16																q o ¹
6331-16																h a ¹
290-16																s i n ¹
311-16																h aː k ¹
3430-16																m j a ¹
5369-16																m j a ¹
2749-16																ȶ o n ¹
2621-16																l j a p ¹
1181-16																t a k ¹
949-16																t j u ¹
2839-16																t i n ¹
861-16																l aː k ¹
6773-16																l aː k ¹
5739-16																l aː k ¹
5740-16																kʰ ə t ¹
3550-16																ɕ u m ¹
4445-16																p u t ¹
680-16																l o ŋ ¹
817-16																ˀd ə n ¹
782-16																n̥ j aː t ¹
10396-16																ˀn j u ¹
4606-16																n aː n ¹
5207-16																m a n ¹
7280-16																ts a ¹
6983-16																ʔ j u t ¹
5168-16																p u ŋ ¹
1264-16																ts u ¹
915-16																t ui ¹
1767-16																ts u ŋ ¹
10901-16																k w e ŋ ¹
10867-16																ˀd o ŋ ¹
417-16																k w aː n ¹
2285-16																n̥ e ¹
11002-16																ʔ i t ¹
6348-16																m ai ¹
6349-16																ʁ aː n ¹
10602-16																ˀb ə n ¹
5654-16																m j e n ¹
880-16																l e ¹
983-16																n̥ aː n ¹
2033-16																t o ¹
1433-16																ʔ j a ¹
1467-16																ˀd u k ¹
469-16																t j u m ¹
3127-16																m j a ¹
4623-16																h a ¹
7099-16																l j ə k ¹
4726-16																ɕ e n ¹
10465-16																ˀb aː n ¹
5519-16																h ə n ¹
5893-16																kʰ w ə n ¹
2857-16																t i n ¹
3645-16																ɣ aː n ¹
3032-16																f j aː n ¹
2088-16																v j a n ¹
2463-16																p u ¹
4794-16																n i ¹
4569-16																l u ŋ ¹
4586-16																ts u ¹
4552-16																p a ¹
3228-16																q o ŋ ¹
3245-16																j a ¹
6651-16																l aː k ¹
6652-16																ˀb aː n ¹
1817-16																l aː k ¹
1818-16																ˀb j aː k ¹
11052-16																n u ¹
1230-16																l aː k ¹
3380-16																h e k ¹
8174-16																ɣ u m ¹
8599-16																p j a m ¹
7782-16																ⁿd j ai ¹
8294-16																l i k ¹
8514-16																h aːi ¹
9669-16																l j a k ¹
8531-16																p aːi ¹
7954-16																ʔ u k ¹
9968-16																s aː m ¹
