COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
6527-15															t i ¹	
3568-15															z a n ¹	
4378-15															ˀɣ aːi ¹	
6292-15															ⁿd j a n ¹	
3585-15															v aː ŋ ¹	
4428-15															ⁿd a m ¹	
7046-15															ɕ a ŋ ¹	
1915-15															ʔ j a m ¹	
4518-15															k u ŋ ¹	
2516-15															s j eu ¹	
4480-15															h aː n ¹	
2499-15															ˀb j a k ¹	
5584-15															h o ¹	
2429-15															h aːi ¹	
5224-15															q aːu ¹	
3464-15															q a k ¹	
10142-15															t o ŋ ¹	
7159-15															v a n ¹	
6599-15															n ui ¹	
10207-15															m u ¹	
6837-15															s a n ¹	
2654-15															t i ¹	
367-15															v u k ¹	
5858-15															l j a ¹	
451-15															f a n ¹	
5944-15															h aː ŋ ¹	
512-15															l j a k ¹	
7138-15															ʔ ai ¹	
4845-15															j a ¹	
4915-15															q aː t ¹	
10570-15															k oi ¹	
5300-15															ˀb j a n ¹	
5418-15															ȶ i ¹	
1748-15															f i t ¹	
3532-15															t u ¹	
310-15															t a ¹	
5368-15															f aː n ¹	
4321-15															t a p ¹	
5065-15															tʰ e ¹	
5961-15															l aː k ¹	
1450-15															t a ¹	
10430-15															t i ¹	
6210-15															t au ¹	
5468-15															ȶ a n ¹	
6685-15															h aːu ¹	
89-15															k a ¹	
153-15															s ui ¹	
120-15															m j u ¹	
50-15															ʔ j a ¹	
4947-15															ˀd aː n ¹	
8866-15															l j a k ¹	
9165-15															ˀd aː k ¹	
7919-15															t a ŋ ¹	
9765-15															s o ¹	
7520-15															ˀɣ aːu ¹	
8883-15															p o ¹	
8565-15															h u ŋ ¹	
8646-15															ts a m ¹	
9686-15															t i t ¹	
10108-15															ˀb j a t ¹	
10073-15															t a m ¹	
1536-15															l j u ¹	
9131-15															h a k ¹	
9721-15															t ai ¹	
8124-15															pʰ j a m ¹	
8448-15															l a m ¹	
8714-15															ȶ i ¹	
5317-15															q u k ¹	
1138-15															ts j a n ¹	
1502-15															m i t ¹	
3109-15															ˀd j a m ¹	
3334-15															ɕ a ¹	
3840-15															ŋ aː n ¹	
3748-15															ʔ j a k ¹	
3015-15															t i n ¹	
7262-15															f a n ¹	
10635-15															ˀɣ a k ¹	
697-15															l aːi ¹	
5031-15															pʰ j a ¹	
1553-15															q o m ¹	
186-15															t j a ŋ ¹	
5185-15															q a m ¹	
1484-15															f a ¹	
1933-15															p i ¹	
2939-15															ˀd o ŋ ¹	
1000-15															p u p ¹	
2551-15															k a ŋ ¹	
1646-15															n̥ ai ¹	
565-15															t o ¹	
3159-15															f a ¹	
5876-15															n ui ¹	
1299-15															h i m ¹	
4862-15															p a k ¹	
1180-15															t a ¹	
4008-15															q u ¹	
6774-15															l aːi ¹	
3875-15															h aːi ¹	
6036-15															ˀd w a ¹	
6398-15															l j a m ¹	
7063-15															ˀb i n ¹	
492-15															t i m ¹	
1627-15															kʰ u ŋ ¹	
5927-15															h u m ¹	
3951-15															m ai ¹	
3049-15															m aː ŋ ¹	
6684-15															l aː k ¹	
1850-15															l aː k ¹	
3262-15															l aː k ¹	
8260-15															ts j a ¹	
7551-15															f au ¹	
9564-15															h ui ¹	
9443-15															h aːu ¹	
9545-15															h i p ¹	
7650-15															ȶ a t ¹	
7833-15															ˀb j a k ¹	
9148-15															ʔ j au ¹	
9036-15															ȶ a ¹	
8904-15															m a ŋ ¹	
7683-15															ts a m ¹	
8227-15															s a ¹	
8616-15															f aː n ¹	
11112-15															f a ¹	
11163-15															m a n ¹	
11130-15															m a n ¹	
7315-15															q a ¹	
10652-15															n i ¹	
10653-15															m aː ŋ ¹	
5241-15															t i ¹	
3398-15															ȶ o t ¹	
2357-15															h i ŋ ¹	
3696-15															ⁿd u ¹	
1610-15															f aː ŋ ¹	
10716-15															p a k ¹	
5722-15															h aː n ¹	
3317-15															ɕ u ¹	
4142-15															h a t ¹	
5705-15															ˀd j u p ¹	
5980-15															q o ¹	
6242-15															ˀd j a ¹	
3194-15															ˀd a ¹	
4411-15															q u p ¹	
7419-15															ˀȵ a ¹	
6070-15															ⁿd a ¹	
6139-15															v a n ¹	
6158-15															ˀd j a ¹	
10295-15															ȵ aː ŋ ¹	
6882-16																v ə t ¹
6485-16																ˀb ə n ¹
4690-16																m o n ¹
5671-16																f ə n ¹
4272-16																l aː p ¹
10935-16																ʔ e ¹
4760-16																n j a n ¹
1881-16																v a n ¹
4777-16																ɕ ə t ¹
10969-16																v a n ¹
10970-16																h u ¹
10206-16																v a n ¹
6565-16																k a n ¹
1281-16																ʔ j e n ¹
10569-16																n a m ¹
6899-16																j u ŋ ¹
7081-16																k u ¹
4090-16																ⁿd a m ¹
2197-16																h u m ¹
3352-16																t i ¹
3892-16																ɕ ə t ¹
1071-16																q aː m ¹
10313-16																m ai ¹
2671-16																ⁿd j ə t ¹
5502-16																f aː k ¹
7382-16																ⁿd u n ¹
932-16																ts i ŋ ¹
533-16																m ai ¹
4159-16																v a ¹
2804-16																n u k ¹
5451-16																f ai ¹
5773-16																ʔ au ¹
6933-16																ʔ au ¹
4657-16																ʔ au ¹
4658-16																f j aː ŋ ¹
6966-16																h i ¹
5351-16																ˀɣ a ¹
4073-16																ⁿd aːi ¹
2163-16																ˀb j aː ŋ ¹
1121-16																f a ¹
5790-16																v aː ŋ ¹
10413-16																p a ¹
6731-16																p a ¹
1645-16																p a ¹
4914-16																p a ¹
6175-16																s a ¹
3092-16																s i ŋ ¹
1247-16																l j aː n ¹
5620-16																h j u ¹
4897-16																ʁ e ¹
4811-16																ŋ aː ŋ ¹
1213-16																q aːi ¹
11019-16																h aː ŋ ¹
11020-16																q aːi ¹
2129-16																ʔ a p ¹
3211-16																ŋ aː n ¹
714-16																n o k ¹
1729-16																q a ¹
3679-16																m a ¹
1054-16																m aːu ¹
7448-16																m u m ¹
582-16																p i ¹
4743-16																m o n ¹
5419-16																l j ə n ¹
5601-16																ˀb i n ¹
2705-16																m o m ¹
6381-16																ⁿd o ŋ ¹
1017-16																ˀb a ¹
645-16																l u k ¹
273-16																m i t ¹
4338-16																ⁿd j a k ¹
2533-16																k i ¹
1089-16																kʰ u p ¹
843-16																n a n ¹
2787-16																m̥ a ¹
4462-16																ˀn u n ¹
10918-16																h a n ¹
6582-16																h ui ¹
2070-16																k a ¹
3075-16																h aː k ¹
10848-16																v a ¹
2480-16																ts ə n ¹
2214-16																k ai ¹
7225-16																h ə t ¹
3515-16																p j a m ¹
2588-16																ts ə n ¹
2908-16																p j aː k ¹
2393-16																ˀn a ¹
1156-16																ŋ ui ¹
2374-16																ⁿd a ¹
2146-16																p a ¹
5133-16																ˀn a ŋ ¹
4981-16																m u k ¹
10239-16																m a ¹
599-16																n u t ¹
5048-16																q o ¹
6331-16																h a ¹
290-16																ȶʰ ə n ¹
311-16																h aː k ¹
3430-16																m j a ¹
5369-16																m j a ¹
2749-16																ȶ ə n ¹
2621-16																l j a p ¹
1181-16																t a m ¹
949-16																t j u ¹
2839-16																t i n ¹
861-16																l aː k ¹
6773-16																l aː k ¹
5739-16																l aː k ¹
5740-16																s ə t ¹
3550-16																ɕ u m ¹
4445-16																p u ¹
680-16																l o ŋ ¹
817-16																t ə n ¹
782-16																t j aː t ¹
10396-16																ˀn j u ¹
4606-16																n aː n ¹
5207-16																m a n ¹
7280-16																ts a ¹
6983-16																ʔ j eu t ¹
5168-16																p u ŋ ¹
1264-16																ts u ¹
915-16																t o ¹
1767-16																kʰ u ŋ ¹
10901-16																k e ŋ ¹
10867-16																ˀd o ŋ ¹
417-16																k aː n ¹
2285-16																ɕ j e ¹
11002-16																ʔ i t ¹
6348-16																m ai ¹
6349-16																ʁ aː n ¹
10602-16																ˀb ə n ¹
5654-16																m j e n ¹
880-16																l e ¹
983-16																f aː n ¹
2033-16																t o ¹
1433-16																ʔ j a ¹
1467-16																ˀd u k ¹
469-16																t j u m ¹
3127-16																m j a ¹
4623-16																h a ¹
7099-16																l j aː k ¹
4726-16																ɕ e n ¹
10465-16																ˀb aː n ¹
5519-16																h ə n ¹
5893-16																kʰ ə n ¹
2857-16																t i n ¹
3645-16																ɣ aː n ¹
3032-16																f j aː n ¹
2088-16																v j a n ¹
2463-16																p u ¹
4794-16																n i ¹
4569-16																l u ŋ ¹
4586-16																ts u ¹
4552-16																p a ¹
3228-16																q o ŋ ¹
3245-16																j a ¹
6651-16																l aː k ¹
6652-16																ʔ aː n ¹
1817-16																l aː k ¹
1818-16																ˀb j aː k ¹
11052-16																f u ¹
1230-16																l aː k ¹
3380-16																h aː k ¹
8174-16																l u m ¹
8599-16																p j a m ¹
7782-16																ⁿd j ai ¹
8294-16																l i k ¹
8514-16																h aːi ¹
9669-16																l j aː k ¹
8531-16																p aːi ¹
7954-16																ʔ u k ¹
9968-16																s aː m ¹
8040-16																t a ¹
9304-16																p i ¹
8345-16																t o k ¹
8765-16																ʔ o k ¹
8849-16																s e ŋ ¹
9286-16																k aː ŋ ¹
9581-16																n u n ¹
9267-16																l a ¹
8497-16																ts ə n ¹
7602-16																ʔ aː p ¹
8431-16																v j a n ¹
10036-16																s u k ¹
10019-16																l a k ¹
9216-16																n e ¹
8074-16																q a t ¹
9511-16																p a n ¹
8243-16																ʔ j a m ¹
9250-16																t j a m ¹
7568-16																s aːi ¹
8832-16																k u ¹
8057-16																h e ¹
7716-16																h u p ¹
9899-16																t i ¹
7585-16																kʰ au ¹
8582-16																ˀb j a ¹
9097-16																l a m ¹
10125-16																v a ¹
9460-16																l aːi ¹
9649-16																t u t ¹
9870-16																ŋ a p ¹
8680-16																k a m ¹
7699-16																ȶ i t ¹
9001-16																ˀŋ w a t ¹
9494-16																t i p ¹
7666-16																ɕ ə n ¹
9598-16																t a k ¹
8023-16																kʰ u m ¹
9053-16																l u ¹
10091-16																s j aː k ¹
10002-16																l j aːu ¹
7765-16																t aːu ¹
8800-16																p e ¹
9934-16																k a ¹
9985-16																ʔ aːu ¹
7850-16																t aː p ¹
7816-16																ʔ a m ¹
8663-16																ʔ u m ¹
8697-16																ȶ i t ¹
9615-16																j a n ¹
8362-16																t ə t ¹
8091-16																t ai ¹
8748-16																h a ¹
22-16																ˀd aːu ¹
11084-16																s aːu ¹
7365-16																n aːi ¹
4201-16																s i ¹
5841-16																f a ¹
4640-16																t a ¹
662-16																l j ə n ¹
384-16																t aːu ¹
5151-16																m e ¹
1399-16																t o ¹
5259-16																ʔ j e t ¹
10353-16																ɣ a ¹
10370-16																n i ¹
7401-16																h aː m ¹
2958-16																h i ¹
2770-16																ŋ au ¹
6434-16																l j o k ¹
6192-16																ɕ ə t ¹
2231-16																p aː t ¹
5116-16																ʔ u ¹
7297-16																s u p ¹
3731-16																p e ¹
748-16																ˀn a m ¹
2180-16																h a m ¹
4107-16																q a m ¹
2688-16																k o n ¹
616-16																k i ŋ ¹
