COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
5807-14														ʔ u ¹		
7208-14														h i ¹		
799-14														l w a ¹		
3765-14														Ø e ¹		
3263-14														h aː n ¹		
9477-14														p e ¹		
7734-14														ʔ j aː m ¹		
7902-14														h aː t ¹		
8731-14														t aː p ¹		
8968-14														ʔ a n ¹		
8414-14														f j aː m ¹		
8467-14														Ø aːu ¹		
9632-14														m̥ a ¹		
9382-14														k ui w ¹		
9916-14														k u n ¹		
1-14														ˀd j u ¹		
1800-14														ˀd j ə ŋ ¹		
4964-14														n j a p ¹		
6260-14														t u ¹		
5824-14														f u ¹		
3791-14														ɕ e ŋ ¹		
1784-14														ŋ u ¹		
6934-14														ɕ Ø n ¹		
7245-14														Ø aː k ¹		
2051-14														p u ¹		
6544-14														q u p ¹		
6105-14														ˀd j Ø n ¹		
3500-14														q a m ¹		
4304-14														h aːu ¹		
1570-14														q Ø ŋ ¹		
6122-14														j j u ¹		
2305-14														j u t ¹		
2856-14														Ø ui ¹		
9181-14														t i ŋ ¹		
8985-14														n̥ ai ¹		
9951-14														l j u ¹		
8140-14														n̥ j a p ¹		
9115-14														ȶ ui ¹		
8108-14														ts ə t ¹		
7888-14														p ai ¹		
7638-14														Ø o n ¹		
9887-14														p j a ¹		
9834-14														Ø j e t ¹		
8192-14														t o m ¹		
966-14														ˀd aː ŋ ¹		
5981-14														l u ¹		
10619-14														ɕ ai ¹		
6882-15															Ø t ¹	
6485-15															m Ø n ¹	
4690-15															m o n ¹	
5671-15															Ø Ø Ø Ø n ¹	
4272-15															l Ø aː p ¹	
10935-15															p e ¹	
4760-15															n j e n ¹	
1881-15															Ø a n ¹	
4777-15															ɕ Ø t ¹	
10969-15															Ø a n ¹	
10970-15															ˀȵ u ¹	
10206-15															Ø a n ¹	
6565-15															k w a n ¹	
1281-15															ʔ j e n ¹	
10569-15															n a m ¹	
6899-15															Ø j u ŋ ¹	
7081-15															k Ø ¹	
4090-15															ⁿd a m ¹	
2197-15															h u m ¹	
3352-15															t i ¹	
3892-15															ɕ Ø t ¹	
1071-15															k aː m ¹	
10313-15															m ai ¹	
2671-15															ⁿd j Ø t ¹	
5502-15															Ø Ø aː k ¹	
7382-15															Ø Ø u n ¹	
932-15															ȶ i ŋ ¹	
533-15															m ai ¹	
4159-15															Ø a ¹	
2804-15															n u k ¹	
5451-15															Ø ai ¹	
5773-15															ʔ au ¹	
6933-15															ʔ au ¹	
4657-15															ʔ au ¹	
4658-15															Ø j aː ŋ ¹	
6966-15															ɕ i ¹	
5351-15															Ø a ¹	
4073-15															ⁿd i ¹	
2163-15															m j aː ŋ ¹	
1121-15															Ø Ø a ¹	
5790-15															Ø aː ŋ ¹	
10413-15															m a ¹	
6731-15															m a ¹	
1645-15															m a ¹	
4914-15															m a ¹	
6175-15															ŋ a ¹	
3092-15															s i ŋ ¹	
1247-15															l j aː n ¹	
5620-15															Ø j u ¹	
4897-15															ɣ a ¹	
4811-15															Ø aː ŋ ¹	
1213-15															k Ø ¹	
11019-15															ɣ aː ŋ ¹	
11020-15															k Ø ¹	
2129-15															ʔ e p ¹	
3211-15															ŋ aː n ¹	
714-15															n o k ¹	
1729-15															k a ¹	
3679-15															m a ¹	
1054-15															m Ø aːu ¹	
7448-15															m u m ¹	
582-15															m i ¹	
4743-15															m Ø o n ¹	
5419-15															l j Ø n ¹	
5601-15															m i n ¹	
2705-15															m o m ¹	
6381-15															ˀȵ o ŋ ¹	
1017-15															m a ¹	
645-15															l u k ¹	
273-15															m Ø t ¹	
4338-15															ⁿd j a k ¹	
2533-15															k i ¹	
1089-15															kʰ u p ¹	
843-15															n a n ¹	
2787-15															m̥ Ø a t ¹	
4462-15															n u n ¹	
10918-15															h a n ¹	
6582-15															h Ø ¹	
2070-15															k a ¹	
3075-15															ˀȵ Ø aː k ¹	
10848-15															Ø a ¹	
2480-15															s Ø n ¹	
2214-15															k ai ¹	
7225-15															h Ø t ¹	
3515-15															p j a m ¹	
2588-15															s Ø n ¹	
2908-15															p j aː k ¹	
2393-15															n a ¹	
1156-15															ŋ ai ¹	
2374-15															ⁿd a ¹	
2146-15															a ¹	
5133-15															n a ŋ ¹	
4981-15															m u k ¹	
10239-15															m a ¹	
599-15															n j u t ¹	
5048-15															k o ¹	
6331-15															h a ¹	
290-15															s i n ¹	
311-15															h aː k ¹	
3430-15															m j Ø ¹	
5369-15															m j Ø ¹	
2749-15															ȶ Ø Ø n ¹	
2621-15															l j a p ¹	
1181-15															t a k ¹	
949-15															t j u ¹	
2839-15															t i n ¹	
861-15															l aː k ¹	
6773-15															l aː k ¹	
5739-15															l aː k ¹	
5740-15															kʰ Ø Ø t ¹	
3550-15															ɕ u m ¹	
4445-15															p Ø u t ¹	
680-15															l o ŋ ¹	
817-15															ⁿd Ø n ¹	
782-15															Ø j aː t ¹	
10396-15															n j u ¹	
4606-15															n aː n ¹	
5207-15															m a n ¹	
7280-15															ȶ j a ¹	
6983-15															ʔ j Ø u t ¹	
5168-15															p u ŋ ¹	
1264-15															ȶ u ¹	
915-15															t Ø ¹	
1767-15															ȶ u ŋ ¹	
10901-15															k w e ŋ ¹	
10867-15															ˀd o ŋ ¹	
417-15															k w aː n ¹	
2285-15															Ø j e ¹	
11002-15															ʔ Ø i t ¹	
6348-15															m ai ¹	
6349-15															ɣ aː n ¹	
10602-15															m Ø n ¹	
5654-15															m j e n ¹	
880-15															l e ¹	
983-15															ˀȵ aː n ¹	
2033-15															t o ¹	
1433-15															ʔ j Ø ¹	
1467-15															ˀd u k ¹	
469-15															t j u m ¹	
3127-15															m j Ø ¹	
4623-15															h a ¹	
7099-15															l j Ø k ¹	
4726-15															Ø Ø e n ¹	
10465-15															m aː n ¹	
5519-15															h Ø n ¹	
5893-15															kʰ Ø u n ¹	
2857-15															t i n ¹	
3645-15															Ø aː n ¹	
3032-15															f j aː n ¹	
2088-15															Ø j Ø n ¹	
2463-15															p u ¹	
4794-15															n i ¹	
4569-15															l u ŋ ¹	
4586-15															ȶ Ø u ¹	
4552-15															p a ¹	
3228-15															k o ŋ ¹	
3245-15															j a ¹	
6651-15															l aː k ¹	
6652-15															p aː n ¹	
1817-15															l aː k ¹	
1818-15															m j aː k ¹	
11052-15															n u ¹	
1230-15															l aː k ¹	
3380-15															h e k ¹	
8174-15															Ø u m ¹	
8599-15															p j a m ¹	
7782-15															ⁿd j ai ¹	
8294-15															l i k ¹	
8514-15															h Ø ¹	
9669-15															l j a k ¹	
8531-15															p Ø ¹	
7954-15															ʔ u k ¹	
9968-15															s aː m ¹	
8040-15															t a ¹	
9304-15															ȶ i ¹	
8345-15															t o k ¹	
8765-15															ȶ Ø o k ¹	
8849-15															s Ø e ŋ ¹	
9286-15															k w aː ŋ ¹	
9581-15															n Ø u n ¹	
9267-15															l w a ¹	
8497-15															ȶ Ø Ø n ¹	
7602-15															ʔ aː p ¹	
8431-15															Ø j Ø n ¹	
10036-15															s u k ¹	
10019-15															l a k ¹	
9216-15															n e ¹	
8074-15															k a t ¹	
9511-15															p a n ¹	
8243-15															ʔ j a m ¹	
9250-15															t j e m ¹	
7568-15															s Ø ¹	
8832-15															k u ¹	
8057-15															ˀȵ e ¹	
7716-15															h u p ¹	
9899-15															ȶ i ¹	
7585-15															kʰ au ¹	
8582-15															m j Ø ¹	
9097-15															l a m ¹	
10125-15															Ø a ¹	
9460-15															l Ø ¹	
9649-15															Ø Ø u t ¹	
9870-15															ŋ a p ¹	
8680-15															ŋ a m ¹	
7699-15															ȶ i t ¹	
9001-15															ŋ w a t ¹	
9494-15															t i p ¹	
7666-15															ɕ Ø n ¹	
9598-15															t Ø a k ¹	
8023-15															k u m ¹	
9053-15															Ø Ø u t ¹	
10091-15															s Ø k ¹	
10002-15															Ø j aːu ¹	
7765-15															t aːu ¹	
8800-15															m e ¹	
9934-15															k a ¹	
9985-15															ʔ aːu ¹	
7850-15															t aː p ¹	
7816-15															ʔ a m ¹	
8663-15															ʔ u m ¹	
8697-15															ȶ i t ¹	
9615-15															j Ø n ¹	
8362-15															t Ø t ¹	
8091-15															t ai ¹	
8748-15															h a ¹	
22-15															Ø aːu ¹	
11084-15															s Ø aːu ¹	
7365-15															n Ø ¹	
4201-15															s i ¹	
5841-15															f a ¹	
4640-15															t a ¹	
662-15															l Ø n ¹	
384-15															ˀȵ aːu ¹	
5151-15															m e ¹	
1399-15															t o ¹	
5259-15															ʔ j Ø t ¹	
10353-15															Ø a ¹	
10370-15															ˀȵ i ¹	
7401-15															h aː m ¹	
2958-15															Ø i ¹	
2770-15															ŋ o ¹	
6434-15															l j o k ¹	
6192-15															ɕ Ø t ¹	
2231-15															p aː t ¹	
5116-15															ȶ u ¹	
7297-15															s Ø u p ¹	
3731-15															p e k ¹	
748-15															n a m ¹	
2180-15															h a m ¹	
4107-15															ˀȵ a m ¹	
2688-15															k Ø o n ¹	
616-15															k i ŋ ¹	
1898-15															ˀd a k ¹	
203-15															m ai ¹	
897-15															m j Ø ¹	
10189-15															Ø Ø e n ¹	
1592-15															s o k ¹	
6088-15															t j a ŋ ¹	
2975-15															Ø aː ŋ ¹	
6714-15															h u m ¹	
731-15															k a m ¹	
2722-15															j u ¹	
5637-15															aː t ¹	
765-15															j Ø i k ¹	
1695-15															kʰ i m ¹	
2112-15															s j u ¹	
6634-15															m a ¹	
7331-15															n a ¹	
7348-15															m aː ŋ ¹	
6527-15															t i ¹	
3568-15															Ø a n ¹	
4378-15															Ø Ø ¹	
6292-15															ⁿd j Ø n ¹	
3585-15															Ø Ø aː ŋ ¹	
4428-15															ⁿd a m ¹	
7046-15															ɕ a ŋ ¹	
1915-15															ʔ j a m ¹	
4518-15															k u ŋ ¹	
2516-15															s j aːu ¹	
4480-15															p aː n ¹	
2499-15															m j aː k ¹	
5584-15															h o ¹	
2429-15															h Ø ¹	
5224-15															k aːu ¹	
3464-15															kʰ a k ¹	
10142-15															t o ŋ ¹	
7159-15															w a n ¹	
6599-15															n Ø ¹	
10207-15															m u ¹	
6837-15															s Ø n ¹	
2654-15															Ø i ¹	
367-15															Ø Ø u k ¹	
5858-15															n j Ø ¹	
451-15															Ø a n ¹	
5944-15															h aː ŋ ¹	
512-15															l j aː k ¹	
7138-15															ʔ Ø ¹	
4845-15															j a ¹	
4915-15															k aː t ¹	
10570-15															k Ø ¹	
5300-15															m j aː n ¹	
5418-15															ȶ i ¹	
1748-15															Ø i k ¹	
3532-15															t u ¹	
310-15															t e ¹	
5368-15															Ø aː n ¹	
4321-15															t a p ¹	
5065-15															kʰ e ¹	
5961-15															l aː k ¹	
1450-15															t a ¹	
10430-15															Ø Ø ¹	
6210-15															t Ø au ¹	
5468-15															Ø Ø n ¹	
6685-15															h aːu ¹	
89-15															k a ¹	
153-15															s Ø ¹	
120-15															m j u ¹	
50-15															ʔ j Ø ¹	
4947-15															ˀd aː n ¹	
8866-15															l j aː k ¹	
9165-15															ˀd aː k ¹	
7919-15															t a ŋ ¹	
9765-15															s Ø o t ¹	
7520-15															Ø aːu ¹	
8883-15															p o ¹	
8565-15															h u ŋ ¹	
8646-15															ȶ Ø a m ¹	
9686-15															t j Ø t ¹	
10108-15															m j Ø t ¹	
10073-15															t a m ¹	
1536-15															l j u ¹	
9131-15															h aː k ¹	
9721-15															t ai ¹	
8124-15															Ø j aː m ¹	
8448-15															l aː m ¹	
8714-15															ȶ i t ¹	
5317-15															n u k ¹	
1138-15															ȶ j e n ¹	
1502-15															ˀȵ i t ¹	
3109-15															ˀd j a m ¹	
3334-15															Ø a ¹	
3840-15															ŋ aː n ¹	
3748-15															ʔ j aː k ¹	
3015-15															t i k ¹	
7262-15															a n ¹	
10635-15															Ø a k ¹	
697-15															l aːu ¹	
5031-15															Ø j ai ¹	
1553-15															k o m ¹	
186-15															t j a ŋ ¹	
5185-15															n a m ¹	
1484-15															Ø a ¹	
1933-15															ˀȵ i ¹	
2939-15															ˀd o ŋ ¹	
1000-15															p u p ¹	
2551-15															k a ŋ ¹	
1646-15															Ø Ø ¹	
565-15															t o ¹	
3159-15															Ø Ø a ¹	
5876-15															h Ø ¹	
1299-15															Ø i m ¹	
4862-15															p aː k ¹	
1180-15															t e ¹	
4008-15															k u Ø ¹	
6774-15															l Ø ¹	
3875-15															h Ø ¹	
6036-15															ˀd w a ¹	
6398-15															l j e m ¹	
7063-15															m i n ¹	
492-15															t j aː m ¹	
1627-15															kʰ u ŋ ¹	
5927-15															h u m ¹	
3951-15															m ai ¹	
3049-15															m aː ŋ ¹	
6684-15															l aː k ¹	
1850-15															l aː k ¹	
3262-15															l aː k ¹	
8260-15															ȶ j e Ø ¹	
7551-15															tʰ au ¹	
9564-15															h Ø ¹	
9443-15															tʰ aːu ¹	
9545-15															Ø i p ¹	
