ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP
2740	248_tolaugh	to laugh	MonpaSangti	Monpa Sangti	ŋarʃu	ŋarʃu	ŋ a r ʃ u	tsha1245	27.402266	92.314934	Tshanglic	4 7 5 3 7	AXMBZ	NARSY	6	6.N.C 6.A.V 6.R.c 6.S.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	ŋarʃu	0	2238
2741	248_tolaugh	to laugh	MonpaDirang	Monpa Dirang	ŋarʃu	ŋarʃu	ŋ a r ʃ u	tsha1245	27.34959	92.27914	Tshanglic	4 7 5 3 7	AXMBZ	NARSY	2	2.N.C 2.A.V 2.R.c 2.S.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	ŋarʃu	0	2238
2742	248_tolaugh	to laugh	MonpaTawangMonastery	Monpa Tawang Monastery	geso	geso	g e s o	dakp1242	27.586829	91.85796	Takpa
2743	248_tolaugh	to laugh	MonpaZimithang	Monpa Zimithang	geid̪u	geid̪u	g e i d̪ u	dakp1242	27.335901	92.306528	Takpa
2744	248_tolaugh	to laugh	MonpaChangprong	Monpa Changprong	gegosu	gegosu	g e g o s u	dakp1242	27.578928	91.876393	Takpa
7511	248_tolaugh	to laugh	MijiNafra	Miji Nafra	thou	thou	tʰ o u	miji1239	27.373776	92.546071	Khobwa
7512	248_tolaugh	to laugh	HrusoAkaJamiri	Hruso Aka Jamiri	tʃhəjo	tʃhəjo	tʃʰ ə j o	hrus1242	27.184929	92.599114	Khobwa
7513	248_tolaugh	to laugh	NamreiNabolang	Namrei Nabolang	tona	tona	t o n a	miji1239	27.546333	92.797975	Khobwa
7514	248_tolaugh	to laugh	NamreiBisai	Namrei Bisai	tona	tona	t o n a	miji1239	27.682796	92.700031	Khobwa
7515	248_tolaugh	to laugh	DammaiRurang	Dammai Rurang	tho	tho	tʰ o	miji1239	27.368455	92.500637	Khobwa
7516	248_tolaugh	to laugh	DammaiDibin	Dammai Dibin	tho	tho	tʰ o	miji1239	27.437363	92.531354	Khobwa
2745	249_toliefib	to lie, fib	MonpaKalaktang	Monpa Kalaktang	sodaektʃham	sodaektʃham	s o d a e k tʃʰ a m	kala1376	27.104162	92.113017	Tshanglic	3 7 1 7 7 1 1 7 4	AXBYYMBYN	SUTAEKTAM	4	4.S.C 4.U.V 4.T.C 4.A.V 4.E.V 4.K.c 4.T.C 4.A.V 4.M.c	2.0 1.5 1.75 1.3 1.3 1.1 1.75 1.3 0.8	sodaektʃʰam	0	2250
2746	249_toliefib	to lie, fib	MonpaBalemu	Monpa Balemu	zohand̪am	zohand̪am	z o h a n d̪ a m	kala1376	26.964717	92.164581	Tshanglic	3 7 3 7 4 1 7 4	AXBYMBYN	SUHANTAM	1	1.S.C 1.U.V 1.H.C 1.A.V 1.N.c 1.T.C 1.A.V 1.M.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	zohand̪am	0	2247
2747	249_toliefib	to lie, fib	MonpaTomko	Monpa Tomko	zogjakbo	zogjakbo	z o g j a k b o	kala1376	27.16536	92.23077	Tshanglic	3 7 1 6 7 1 1 7	AXBCYMBZ	SUKJAKPU	8	8.S.C 8.U.V 8.K.C 8.J.C 8.A.V 8.K.c 8.P.C 8.U.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	zogjakbo	0	2249
2748	249_toliefib	to lie, fib	MonpaNamsu	Monpa Namsu	zokjakhen	zokjakhen	z o k j a kʰ e n	kala1376	27.359505	92.34921	Tshanglic	3 7 1 6 7 1 7 4	AXBCYBYN	SUKJAKEN	5	5.S.C 5.U.V 5.K.C 5.J.C 5.A.V 5.K.C 5.E.V 5.N.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	zokjakʰen	0	2249
2749	249_toliefib	to lie, fib	MonpaTembang	Monpa Tembang	zokjakhen	zokjakhen	z o k j a kʰ e n	tsha1245	27.333876	92.40513	Tshanglic	3 7 1 6 7 1 7 4	AXBCYBYN	SUKJAKEN	7	7.S.C 7.U.V 7.K.C 7.J.C 7.A.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.75 1.5 1.3 1.75 1.3 0.8	zokjakʰen	0	2249
2750	249_toliefib	to lie, fib	MonpaDirangDum	Monpa Dirang Dum	zogjakbo	zogjakbo	z o g j a k b o	tsha1245	27.334341	92.293734	Tshanglic	3 7 1 6 7 1 1 7	AXBCYMBZ	SUKJAKPU	3	3.S.C 3.U.V 3.K.C 3.J.C 3.A.V 3.K.c 3.P.C 3.U.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	zogjakbo	0	2249
2751	249_toliefib	to lie, fib	MonpaSangti	Monpa Sangti	zogjakbo	zogjakbo	z o g j a k b o	tsha1245	27.402266	92.314934	Tshanglic	3 7 1 6 7 1 1 7	AXBCYMBZ	SUKJAKPU	6	6.S.C 6.U.V 6.K.C 6.J.C 6.A.V 6.K.c 6.P.C 6.U.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	zogjakbo	0	2249
2752	249_toliefib	to lie, fib	MonpaDirang	Monpa Dirang	phatʃa	phatʃa	pʰ a tʃ a	tsha1245	27.34959	92.27914	Tshanglic	1 7 1 7	AXBZ	PATA	2	2.P.C 2.A.V 2.T.C 2.A.V	2.0 1.5 1.75 0.8	pʰatʃa	0	2248
2753	249_toliefib	to lie, fib	MonpaTawangMonastery	Monpa Tawang Monastery	sotʃatu	sotʃatu	s o tʃ a t u	dakp1242	27.586829	91.85796	Takpa
2754	249_toliefib	to lie, fib	MonpaZimithang	Monpa Zimithang	zo	zo	z o	dakp1242	27.335901	92.306528	Takpa
2755	249_toliefib	to lie, fib	MonpaChangprong	Monpa Changprong	pæŋgosu	pæŋgosu	p æ ŋ g o s u	dakp1242	27.578928	91.876393	Takpa
7664	249_toliefib	to lie, fib	MijiNafra	Miji Nafra	labotʃoʔ	labotʃoʔ	l a b o tʃ o ʔ	miji1239	27.373776	92.546071	Khobwa
7665	249_toliefib	to lie, fib	HrusoAkaJamiri	Hruso Aka Jamiri	mălo	mălo	m ă l o	hrus1242	27.184929	92.599114	Khobwa
7666	249_toliefib	to lie, fib	NamreiNabolang	Namrei Nabolang	khloina	khloina	kʰ l o i n a	miji1239	27.546333	92.797975	Khobwa
7667	249_toliefib	to lie, fib	NamreiBisai	Namrei Bisai	dʒau	dʒau	dʒ a u	miji1239	27.682796	92.700031	Khobwa
7668	249_toliefib	to lie, fib	DammaiRurang	Dammai Rurang	ɹiu	ɹiu	ɹ i u	miji1239	27.368455	92.500637	Khobwa
7669	249_toliefib	to lie, fib	DammaiDibin	Dammai Dibin	dʒiu	dʒiu	dʒ i u	miji1239	27.437363	92.531354	Khobwa
2756	250_tolift	to lift	MonpaKalaktang	Monpa Kalaktang	phuntʃham	phuntʃham	pʰ u n tʃʰ a m	kala1376	27.104162	92.113017	Tshanglic	1 7 4 1 7 4	AXMBYN	PYNTAM	4	4.P.C 4.Y.V 4.N.c 4.T.C 4.A.V 4.M.c	2.0 1.5 1.1 1.75 1.3 0.8	pʰuntʃʰam	0	2257
2757	250_tolift	to lift	MonpaBalemu	Monpa Balemu	phulo	phulo	pʰ u l o	kala1376	26.964717	92.164581	Tshanglic	1 7 5 7	AXBZ	PYLU	1	1.P.C 1.Y.V 1.L.C 1.U.V	2.0 1.5 1.75 0.8	pʰulo	0	2256
2758	250_tolift	to lift	MonpaTomko	Monpa Tomko	phulan	phulan	pʰ u l a n	kala1376	27.16536	92.23077	Tshanglic	1 7 5 7 4	AXBYN	PYLAN	8	8.P.C 8.Y.V 8.L.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	pʰulan	0	2256
2759	250_tolift	to lift	MonpaNamsu	Monpa Namsu	ukhen	ukhen	u kʰ e n	kala1376	27.359505	92.34921	Tshanglic	7 1 7 4	XBYN	YKEN	5	5.Y.V 5.K.C 5.E.V 5.N.c	1.5 1.75 1.3 0.8	ukʰen	1	2256
2760	250_tolift	to lift	MonpaTembang	Monpa Tembang	phuakhen	phuakhen	pʰ u a kʰ e n	tsha1245	27.333876	92.40513	Tshanglic	1 7 7 1 7 4	AXYBYN	PYAKEN	7	7.P.C 7.Y.V 7.A.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.3 1.75 1.3 0.8	pʰuakʰen	0	2256
2761	250_tolift	to lift	MonpaDirangDum	Monpa Dirang Dum	phulo	phulo	pʰ u l o	tsha1245	27.334341	92.293734	Tshanglic	1 7 5 7	AXBZ	PYLU	3	3.P.C 3.Y.V 3.L.C 3.U.V	2.0 1.5 1.75 0.8	pʰulo	0	2256
2762	250_tolift	to lift	MonpaSangti	Monpa Sangti	phuʃu	phuʃu	pʰ u ʃ u	tsha1245	27.402266	92.314934	Tshanglic	1 7 3 7	AXBZ	PYSY	6	6.P.C 6.Y.V 6.S.C 6.Y.V	2.0 1.5 1.75 0.8	pʰuʃu	0	2258
2763	250_tolift	to lift	MonpaDirang	Monpa Dirang	phulo	phulo	pʰ u l o	tsha1245	27.34959	92.27914	Tshanglic	1 7 5 7	AXBZ	PYLU	2	2.P.C 2.Y.V 2.L.C 2.U.V	2.0 1.5 1.75 0.8	pʰulo	0	2256
2764	250_tolift	to lift	MonpaTawangMonastery	Monpa Tawang Monastery	jigu	jigu	j i g u	dakp1242	27.586829	91.85796	Takpa
2765	250_tolift	to lift	MonpaZimithang	Monpa Zimithang	thurni	thurni	tʰ u r n i	dakp1242	27.335901	92.306528	Takpa
2766	250_tolift	to lift	MonpaChangprong	Monpa Changprong	jikgosu	jikgosu	j i k g o s u	dakp1242	27.578928	91.876393	Takpa
7578	250_tolift	to lift	MijiNafra	Miji Nafra	jan	jan	j a n	miji1239	27.373776	92.546071	Khobwa
7579	250_tolift	to lift	HrusoAkaJamiri	Hruso Aka Jamiri	loljo	loljo	l o l j o	hrus1242	27.184929	92.599114	Khobwa
7580	250_tolift	to lift	NamreiNabolang	Namrei Nabolang	ijaŋna	ijaŋna	i j a ŋ n a	miji1239	27.546333	92.797975	Khobwa
7581	250_tolift	to lift	NamreiBisai	Namrei Bisai	jan	jan	j a n	miji1239	27.682796	92.700031	Khobwa
7582	250_tolift	to lift	DammaiRurang	Dammai Rurang	ʃaŋ	ʃaŋ	ʃ a ŋ	miji1239	27.368455	92.500637	Khobwa
7583	250_tolift	to lift	DammaiDibin	Dammai Dibin	iroru	iroru	i r o r u	miji1239	27.437363	92.531354	Khobwa
2767	251_tolove	to love	MonpaKalaktang	Monpa Kalaktang	sempheka; sinu	sempheka	s e m pʰ e k a	kala1376	27.104162	92.113017	Tshanglic	3 7 4 1 7 1 7	AXMBYBZ	SEMPEKA	4	4.S.C 4.E.V 4.M.c 4.P.C 4.E.V 4.K.C 4.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	sempʰeka	0	2268
2768	251_tolove	to love	MonpaKalaktang	Monpa Kalaktang	sempheka; sinu	sinu	s i n u	kala1376	27.104162	92.113017	Tshanglic	3 7 4 7	AXBZ	SINY	4	4.S.C 4.I.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	sinu	0	2269
2769	251_tolove	to love	MonpaBalemu	Monpa Balemu	phakla	phakla	pʰ a k l a	kala1376	26.964717	92.164581	Tshanglic	1 7 1 5 7	AXBCZ	PAKLA	1	1.P.C 1.A.V 1.K.C 1.L.C 1.A.V	2.0 1.5 1.75 1.5 0.8	pʰakla	0	2265
2770	251_tolove	to love	MonpaTomko	Monpa Tomko	semphelan	semphelan	s e m pʰ e l a n	kala1376	27.16536	92.23077	Tshanglic	3 7 4 1 7 5 7 4	AXMBYBYN	SEMPELAN	8	8.S.C 8.E.V 8.M.c 8.P.C 8.E.V 8.L.C 8.A.V 8.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	sempʰelan	0	2268
2771	251_tolove	to love	MonpaNamsu	Monpa Namsu	gɾakhen	gɾakhen	g ɾ a kʰ e n	kala1376	27.359505	92.34921	Tshanglic	1 5 7 1 7 4	ACXBYN	KRAKEN	5	5.K.C 5.R.C 5.A.V 5.K.C 5.E.V 5.N.c	2.0 1.5 1.5 1.75 1.3 0.8	gɾakʰen	0	2266
2772	251_tolove	to love	MonpaTembang	Monpa Tembang	gɾakhen	gɾakhen	g ɾ a kʰ e n	tsha1245	27.333876	92.40513	Tshanglic	1 5 7 1 7 4	ACXBYN	KRAKEN	7	7.K.C 7.R.C 7.A.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.5 1.75 1.3 0.8	gɾakʰen	0	2266
2773	251_tolove	to love	MonpaDirangDum	Monpa Dirang Dum	geɾalo	geɾalo	g e ɾ a l o	tsha1245	27.334341	92.293734	Tshanglic	1 7 5 7 5 7	AXBYBZ	KERALU	3	3.K.C 3.E.V 3.R.C 3.A.V 3.L.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	geɾalo	0	2267
2774	251_tolove	to love	MonpaSangti	Monpa Sangti	grakan	grakan	g r a k a n	tsha1245	27.402266	92.314934	Tshanglic	1 5 7 1 7 4	ACXBYN	KRAKAN	6	6.K.C 6.R.C 6.A.V 6.K.C 6.A.V 6.N.c	2.0 1.5 1.5 1.75 1.3 0.8	grakan	0	2266
2775	251_tolove	to love	MonpaDirang	Monpa Dirang	gɾantʃu	gɾantʃu	g ɾ a n tʃ u	tsha1245	27.34959	92.27914	Tshanglic	1 5 7 4 1 7	ACXMBZ	KRANTY	2	2.K.C 2.R.C 2.A.V 2.N.c 2.T.C 2.Y.V	2.0 1.5 1.5 1.1 1.75 0.8	gɾantʃu	0	2266
2776	251_tolove	to love	MonpaTawangMonastery	Monpa Tawang Monastery	sinu	sinu	s i n u	dakp1242	27.586829	91.85796	Takpa
2777	251_tolove	to love	MonpaZimithang	Monpa Zimithang	siŋdur	siŋdur	s i ŋ d u r	dakp1242	27.335901	92.306528	Takpa
2778	251_tolove	to love	MonpaChangprong	Monpa Changprong	siŋdiagosu	siŋdiagosu	s i ŋ d i a g o s u	dakp1242	27.578928	91.876393	Takpa
7694	251_tolove	to love	MijiNafra	Miji Nafra	luŋdʒaŋ	luŋdʒaŋ	l u ŋ dʒ a ŋ	miji1239	27.373776	92.546071	Khobwa
7695	251_tolove	to love	HrusoAkaJamiri	Hruso Aka Jamiri	ʔedʒadadʒo; nalbo	ʔedʒadadʒo	ʔ e dʒ a d a dʒ o	hrus1242	27.184929	92.599114	Khobwa
7696	251_tolove	to love	HrusoAkaJamiri	Hruso Aka Jamiri	ʔedʒadadʒo; nalbo	nalbo	n a l b o	hrus1242	27.184929	92.599114	Khobwa
7697	251_tolove	to love	NamreiNabolang	Namrei Nabolang	mədʒovəna; luŋʒaŋ	mədʒovəna	m ə dʒ o v ə n a	miji1239	27.546333	92.797975	Khobwa
7698	251_tolove	to love	NamreiNabolang	Namrei Nabolang	mədʒovəna; luŋʒaŋ	luŋʒaŋ	l u ŋ ʒ a ŋ	miji1239	27.546333	92.797975	Khobwa
7699	251_tolove	to love	NamreiBisai	Namrei Bisai	loraŋ	loraŋ	l o r a ŋ	miji1239	27.682796	92.700031	Khobwa
7700	251_tolove	to love	DammaiRurang	Dammai Rurang	matʃodori	matʃodori	m a tʃ o d o r i	miji1239	27.368455	92.500637	Khobwa
7701	251_tolove	to love	DammaiDibin	Dammai Dibin	avirə	avirə	a v i r ə	miji1239	27.437363	92.531354	Khobwa
2779	252_toplay	to play	MonpaKalaktang	Monpa Kalaktang	ɲepăntʃham	ɲepăntʃham	ɲ e p ă n tʃʰ a m	kala1376	27.104162	92.113017	Tshanglic	4 7 1 7 4 1 7 4	AXBYMBYN	NEPANTAM	4	4.N.C 4.E.V 4.P.C 4.A.V 4.N.c 4.T.C 4.A.V 4.M.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	ɲepăntʃʰam	0	2276
2780	252_toplay	to play	MonpaBalemu	Monpa Balemu	ɲipla	ɲipla	ɲ i p l a	kala1376	26.964717	92.164581	Tshanglic	4 7 1 5 7	AXBCZ	NIPLA	1	1.N.C 1.I.V 1.P.C 1.L.C 1.A.V	2.0 1.5 1.75 1.5 0.8	ɲipla	0	2275
2781	252_toplay	to play	MonpaTomko	Monpa Tomko	ɲepan	ɲepan	ɲ e p a n	kala1376	27.16536	92.23077	Tshanglic	4 7 1 7 4	AXBYN	NEPAN	8	8.N.C 8.E.V 8.P.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	ɲepan	0	2276
2782	252_toplay	to play	MonpaNamsu	Monpa Namsu	ɲexo	ɲexo	ɲ e x o	kala1376	27.359505	92.34921	Tshanglic	4 7 3 7	AXBZ	NEGU	5	5.N.C 5.E.V 5.G.C 5.U.V	2.0 1.5 1.75 0.8	ɲexo	0	2278
2783	252_toplay	to play	MonpaTembang	Monpa Tembang	ɲepakhen	ɲepakhen	ɲ e p a kʰ e n	tsha1245	27.333876	92.40513	Tshanglic	4 7 1 7 1 7 4	AXBYBYN	NEPAKEN	7	7.N.C 7.E.V 7.P.C 7.A.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ɲepakʰen	0	2276
2784	252_toplay	to play	MonpaDirangDum	Monpa Dirang Dum	ŋjewo	ŋjewo	ŋ j e w o	tsha1245	27.334341	92.293734	Tshanglic	4 6 7 6 7	ACXBZ	NJEWU	3	3.N.C 3.J.C 3.E.V 3.W.C 3.U.V	2.0 1.5 1.5 1.75 0.8	ŋjewo	0	2277
2785	252_toplay	to play	MonpaSangti	Monpa Sangti	ŋjewo	ŋjewo	ŋ j e w o	tsha1245	27.402266	92.314934	Tshanglic	4 6 7 6 7	ACXBZ	NJEWU	6	6.N.C 6.J.C 6.E.V 6.W.C 6.U.V	2.0 1.5 1.5 1.75 0.8	ŋjewo	0	2277
2786	252_toplay	to play	MonpaDirang	Monpa Dirang	ɲepʃu	ɲepʃu	ɲ e p ʃ u	tsha1245	27.34959	92.27914	Tshanglic	4 7 1 3 7	AXBCZ	NEPSY	2	2.N.C 2.E.V 2.P.C 2.S.C 2.Y.V	2.0 1.5 1.75 1.5 0.8	ɲepʃu	0	2276
2787	252_toplay	to play	MonpaTawangMonastery	Monpa Tawang Monastery	ʃano	ʃano	ʃ a n o	dakp1242	27.586829	91.85796	Takpa
2788	252_toplay	to play	MonpaZimithang	Monpa Zimithang	tʃand̪ini	tʃand̪ini	tʃ a n d̪ i n i	dakp1242	27.335901	92.306528	Takpa
2789	252_toplay	to play	MonpaChangprong	Monpa Changprong	ʃijangosu	ʃijangosu	ʃ i j a n g o s u	dakp1242	27.578928	91.876393	Takpa
7559	252_toplay	to play	MijiNafra	Miji Nafra	sŭthu	sŭthu	s ŭ tʰ u	miji1239	27.373776	92.546071	Khobwa
7560	252_toplay	to play	HrusoAkaJamiri	Hruso Aka Jamiri	st̪udʒo	st̪udʒo	s t̪ u dʒ o	hrus1242	27.184929	92.599114	Khobwa
7561	252_toplay	to play	NamreiNabolang	Namrei Nabolang	ɕutuna	ɕutuna	ɕ u t u n a	miji1239	27.546333	92.797975	Khobwa
7562	252_toplay	to play	NamreiBisai	Namrei Bisai	ʃətə	ʃətə	ʃ ə t ə	miji1239	27.682796	92.700031	Khobwa
7563	252_toplay	to play	DammaiRurang	Dammai Rurang	suthə	suthə	s u tʰ ə	miji1239	27.368455	92.500637	Khobwa
7564	252_toplay	to play	DammaiDibin	Dammai Dibin	səthe	səthe	s ə tʰ e	miji1239	27.437363	92.531354	Khobwa
2790	253_topull	to pull	MonpaKalaktang	Monpa Kalaktang	dʒaŋtʃham	dʒaŋtʃham	dʒ a ŋ tʃʰ a m	kala1376	27.104162	92.113017	Tshanglic	1 7 4 1 7 4	AXMBYN	TANTAM	4	4.T.C 4.A.V 4.N.c 4.T.C 4.A.V 4.M.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒaŋtʃʰam	0	2286
2791	253_topull	to pull	MonpaBalemu	Monpa Balemu	dʒakphalo	dʒakphalo	dʒ a k pʰ a l o	kala1376	26.964717	92.164581	Tshanglic	1 7 1 1 7 5 7	AXMBYBZ	TAKPALU	1	1.T.C 1.A.V 1.K.c 1.P.C 1.A.V 1.L.C 1.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	dʒakpʰalo	0	2284
2792	253_topull	to pull	MonpaTomko	Monpa Tomko	dʒaŋpan	dʒaŋpan	dʒ a ŋ p a n	kala1376	27.16536	92.23077	Tshanglic	1 7 4 1 7 4	AXMBYN	TANPAN	8	8.T.C 8.A.V 8.N.c 8.P.C 8.A.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	dʒaŋpan	0	2285
2793	253_topull	to pull	MonpaNamsu	Monpa Namsu	dʒaŋpo	dʒaŋpo	dʒ a ŋ p o	kala1376	27.359505	92.34921	Tshanglic	1 7 4 1 7	AXMBZ	TANPU	5	5.T.C 5.A.V 5.N.c 5.P.C 5.U.V	2.0 1.5 1.1 1.75 0.8	dʒaŋpo	0	2285
2794	253_topull	to pull	MonpaTembang	Monpa Tembang	dʒaŋakhen	dʒaŋakhen	dʒ a ŋ a kʰ e n	tsha1245	27.333876	92.40513	Tshanglic	1 7 4 7 1 7 4	AXBYBYN	TANAKEN	7	7.T.C 7.A.V 7.N.C 7.A.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dʒaŋakʰen	0	2287
2795	253_topull	to pull	MonpaDirangDum	Monpa Dirang Dum	dʒaŋpo	dʒaŋpo	dʒ a ŋ p o	tsha1245	27.334341	92.293734	Tshanglic	1 7 4 1 7	AXMBZ	TANPU	3	3.T.C 3.A.V 3.N.c 3.P.C 3.U.V	2.0 1.5 1.1 1.75 0.8	dʒaŋpo	0	2285
2796	253_topull	to pull	MonpaSangti	Monpa Sangti	tʃaŋku	tʃaŋku	tʃ a ŋ k u	tsha1245	27.402266	92.314934	Tshanglic	1 7 4 1 7	AXMBZ	TANKY	6	6.T.C 6.A.V 6.N.c 6.K.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	tʃaŋku	0	2285
2797	253_topull	to pull	MonpaDirang	Monpa Dirang	dʒaŋku	dʒaŋku	dʒ a ŋ k u	tsha1245	27.34959	92.27914	Tshanglic	1 7 4 1 7	AXMBZ	TANKY	2	2.T.C 2.A.V 2.N.c 2.K.C 2.Y.V	2.0 1.5 1.1 1.75 0.8	dʒaŋku	0	2285
2798	253_topull	to pull	MonpaTawangMonastery	Monpa Tawang Monastery	tjaŋo	tjaŋo	t j a ŋ o	dakp1242	27.586829	91.85796	Takpa
2799	253_topull	to pull	MonpaZimithang	Monpa Zimithang	teŋnini	teŋnini	t e ŋ n i n i	dakp1242	27.335901	92.306528	Takpa
2800	253_topull	to pull	MonpaChangprong	Monpa Changprong	teŋgosu	teŋgosu	t e ŋ g o s u	dakp1242	27.578928	91.876393	Takpa
7590	253_topull	to pull	MijiNafra	Miji Nafra	roʔ	roʔ	r o ʔ	miji1239	27.373776	92.546071	Khobwa
7591	253_topull	to pull	HrusoAkaJamiri	Hruso Aka Jamiri	byjo	byjo	b y j o	hrus1242	27.184929	92.599114	Khobwa
7592	253_topull	to pull	NamreiNabolang	Namrei Nabolang	ɕaana	ɕaana	ɕ aː n a	miji1239	27.546333	92.797975	Khobwa
7593	253_topull	to pull	NamreiBisai	Namrei Bisai	bre	bre	b r e	miji1239	27.682796	92.700031	Khobwa
7594	253_topull	to pull	DammaiRurang	Dammai Rurang	roʔ	roʔ	r o ʔ	miji1239	27.368455	92.500637	Khobwa
7595	253_topull	to pull	DammaiDibin	Dammai Dibin	horo	horo	h o r o	miji1239	27.437363	92.531354	Khobwa
2801	254_topush	to push	MonpaKalaktang	Monpa Kalaktang	thogtʃham	thogtʃham	tʰ o g tʃʰ a m	kala1376	27.104162	92.113017	Tshanglic	1 7 1 1 7 4	AXMBYN	TUKTAM	4	4.T.C 4.U.V 4.K.c 4.T.C 4.A.V 4.M.c	2.0 1.5 1.1 1.75 1.3 0.8	tʰogtʃʰam	0	2296
2802	254_topush	to push	MonpaBalemu	Monpa Balemu	t̪okgemo	t̪okgemo	t̪ o k g e m o	kala1376	26.964717	92.164581	Tshanglic	1 7 1 1 7 4 7	AXMBYBZ	TUKKEMU	1	1.T.C 1.U.V 1.K.c 1.K.C 1.E.V 1.M.C 1.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	t̪okgemo	0	2293
2803	254_topush	to push	MonpaTomko	Monpa Tomko	tokpan	tokpan	t o k p a n	kala1376	27.16536	92.23077	Tshanglic	1 7 1 1 7 4	AXMBYN	TUKPAN	8	8.T.C 8.U.V 8.K.c 8.P.C 8.A.V 8.N.c	2.0 1.5 1.1 1.75 1.3 0.8	tokpan	0	2296
2804	254_topush	to push	MonpaNamsu	Monpa Namsu	bekhen	bekhen	b e kʰ e n	kala1376	27.359505	92.34921	Tshanglic	1 7 1 7 4	AXBYN	PEKEN	5	5.P.C 5.E.V 5.K.C 5.E.V 5.N.c	2.0 1.5 1.75 1.3 0.8	bekʰen	0	2295
2805	254_topush	to push	MonpaTembang	Monpa Tembang	brekakhen	brekakhen	b r e k a kʰ e n	tsha1245	27.333876	92.40513	Tshanglic	1 5 7 1 7 1 7 4	ACXBYBYN	PREKAKEN	7	7.P.C 7.R.C 7.E.V 7.K.C 7.A.V 7.K.C 7.E.V 7.N.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	brekakʰen	0	2295
2806	254_topush	to push	MonpaDirangDum	Monpa Dirang Dum	bɾako	bɾako	b ɾ a k o	tsha1245	27.334341	92.293734	Tshanglic	1 5 7 1 7	ACXBZ	PRAKU	3	3.P.C 3.R.C 3.A.V 3.K.C 3.U.V	2.0 1.5 1.5 1.75 0.8	bɾako	0	2295
2807	254_topush	to push	MonpaSangti	Monpa Sangti	bɾako	bɾako	b ɾ a k o	tsha1245	27.402266	92.314934	Tshanglic	1 5 7 1 7	ACXBZ	PRAKU	6	6.P.C 6.R.C 6.A.V 6.K.C 6.U.V	2.0 1.5 1.5 1.75 0.8	bɾako	0	2295
2808	254_topush	to push	MonpaDirang	Monpa Dirang	bɾaw	bɾaw	b ɾ a w	tsha1245	27.34959	92.27914	Tshanglic	1 5 7 6	ACXN	PRAW	2	2.P.C 2.R.C 2.A.V 2.W.c	2.0 1.5 1.5 0.8	bɾaw	0	2294
2809	254_topush	to push	MonpaTawangMonastery	Monpa Tawang Monastery	togo	togo	t o g o	dakp1242	27.586829	91.85796	Takpa
2810	254_topush	to push	MonpaZimithang	Monpa Zimithang	tokteni	tokteni	t o k t e n i	dakp1242	27.335901	92.306528	Takpa
2811	254_topush	to push	MonpaChangprong	Monpa Changprong	thowatgosu	thowatgosu	tʰ o w a t g o s u	dakp1242	27.578928	91.876393	Takpa
7584	254_topush	to push	MijiNafra	Miji Nafra	siru	siru	s i r u	miji1239	27.373776	92.546071	Khobwa
7585	254_topush	to push	HrusoAkaJamiri	Hruso Aka Jamiri	d̪hədʒo	d̪hədʒo	d̪ h ə dʒ o	hrus1242	27.184929	92.599114	Khobwa
7586	254_topush	to push	NamreiNabolang	Namrei Nabolang	seruna	seruna	s e r u n a	miji1239	27.546333	92.797975	Khobwa
7587	254_topush	to push	NamreiBisai	Namrei Bisai	səri	səri	s ə r i	miji1239	27.682796	92.700031	Khobwa
7588	254_topush	to push	DammaiRurang	Dammai Rurang	siriu	siriu	s i r i u	miji1239	27.368455	92.500637	Khobwa
7589	254_topush	to push	DammaiDibin	Dammai Dibin	phetʃuru	phetʃuru	pʰ e tʃ u r u	miji1239	27.437363	92.531354	Khobwa
